1	12.113		67.899		0
2	-2.279		91.466		0
3	-2.035		56.612		0
4	-3.823		2.753		0
5	90.695		79.05		0
6	86.008		61.646		0
7	84.708		2.413		0
8	-13.49		-48.963		0
9	-16.083		-71.277		0
10	1.552		-89.333		0
11	69.755		-37.475		0
12	69.22		-59.208		0
13	89.511		-69.244		0
14	91.083		-88.765		0
